Gene1,Gene2,Score
WBGene00000095,WBGene00003774,0.11367213229285966
WBGene00000095,WBGene00018990,0.2598336929532989
WBGene00000095,WBGene00001860,0.5493845431561756
WBGene00000095,WBGene00006612,0.18110164625939093
WBGene00000095,WBGene00006840,0.5653879084245815
WBGene00000095,WBGene00012116,0.18543580074407232
WBGene00000095,WBGene00004473,0.470468337320341
WBGene00000095,WBGene00003372,0.22708062643372592
WBGene00000095,WBGene00001092,0.05571346524092605
WBGene00000095,WBGene00001130,0.25678104004328955
WBGene00000095,WBGene00000792,0.0466744340755364
WBGene00000095,WBGene00003112,0.017681818900350095
WBGene00000095,WBGene00022727,0.10776034255040061
WBGene00000095,WBGene00006498,0.20351247571939837
WBGene00000095,WBGene00000761,0.2471081982746355
WBGene00000095,WBGene00007028,0.3719793177056631
WBGene00000095,WBGene00001006,0.3178445983152786
WBGene00000095,WBGene00006826,0.425974269150709
WBGene00000095,WBGene00016328,0.05960267498616409
WBGene00000095,WBGene00003882,0.4109971280605409
WBGene00000095,WBGene00007750,0.20930577158690974
WBGene00000095,WBGene00005014,0.33025724710621135
WBGene00000095,WBGene00003510,0.252676395859997
WBGene00000095,WBGene00013382,0.10881742936597603
WBGene00000095,WBGene00002632,0.1702833091168779
WBGene00000095,WBGene00001995,0.15396543365405072
WBGene00000095,WBGene00004039,0.3480917879047429
WBGene00000095,WBGene00007016,0.19803348533259094
WBGene00000095,WBGene00015391,0.150398648589942
WBGene00000095,WBGene00021902,0.031067973456536526
WBGene00000095,WBGene00000473,0.25451038474730936
WBGene00000095,WBGene00000475,0.13978909324265565
WBGene00000095,WBGene00004975,0.42952026496664314
WBGene00000095,WBGene00003232,0.13774173096575248
WBGene00000095,WBGene00009245,0.4052952601634183
WBGene00000095,WBGene00006923,0.1479680010499804
WBGene00000095,WBGene00010272,0.4668150212304761
WBGene00000095,WBGene00011674,0.2715445041957815
WBGene00000095,WBGene00006752,0.08058833342139365
WBGene00000095,WBGene00001137,0.41683971577425777
WBGene00000095,WBGene00020647,0.40153051940883944
WBGene00000095,WBGene00004910,0.22789315262330198
WBGene00000095,WBGene00000952,0.12837340300554784
WBGene00000095,WBGene00006748,0.160891492205319
WBGene00000095,WBGene00000409,0.09693613616091146
WBGene00000095,WBGene00000468,0.12443307000813048
WBGene00000095,WBGene00004391,0.03952162201663405
WBGene00000095,WBGene00006547,0.19226661523604363
WBGene00000095,WBGene00003607,0.07044534754789925
WBGene00000095,WBGene00000817,0.4252508132014275
WBGene00000095,WBGene00001489,0.16742653282063164
WBGene00000095,WBGene00018398,0.12223991772639621
WBGene00000095,WBGene00015267,0.20865493935715557
WBGene00000095,WBGene00000520,0.35009393247466064
WBGene00000095,WBGene00004033,0.262766395255541
WBGene00000095,WBGene00003368,0.21614677531456533
WBGene00000095,WBGene00003008,0.021122301696434302
WBGene00000095,WBGene00002207,0.33340212256349505
WBGene00000095,WBGene00000249,0.1520657136865708
WBGene00000095,WBGene00003418,0.018370408354092767
WBGene00000095,WBGene00006701,0.46312064174072237
WBGene00000095,WBGene00002173,0.10167567337358659
WBGene00000095,WBGene00001613,0.17838820188268495
WBGene00000095,WBGene00000472,0.1101183017559211
WBGene00000095,WBGene00000453,0.09965924092542648
WBGene00000095,WBGene00009232,0.31800810461232965
WBGene00000095,WBGene00010984,0.45389234929161404
WBGene00000095,WBGene00000485,0.2638606659326131
WBGene00000095,WBGene00003885,6.383446434252246E-4
WBGene00000095,WBGene00003052,0.053009832580855266
WBGene00000095,WBGene00022473,0.3166643539797496
WBGene00000095,WBGene00002299,-2
WBGene00000095,WBGene00004321,0.050962323073729825
WBGene00000095,WBGene00001177,0.018551079299611698
WBGene00000095,WBGene00003185,0.2602069489270004
WBGene00000095,WBGene00002978,0.003962889012704772
WBGene00000095,WBGene00002023,0.036127336893368285
WBGene00000095,WBGene00001510,0.17617257796131758
WBGene00000095,WBGene00000188,0.12421398875473877
WBGene00000095,WBGene00003406,0.3864495138721546
WBGene00000095,WBGene00003411,0.37428159980227055
WBGene00000095,WBGene00001165,0.5108170425916996
WBGene00000095,WBGene00006391,0.053331455876020464
WBGene00000095,WBGene00004773,0.12210667491642921
WBGene00000095,WBGene00001565,0.34476953612600847
WBGene00000095,WBGene00001824,0.5341377702293217
WBGene00000095,WBGene00000414,0.5016588216632585
WBGene00000095,WBGene00004266,0.24329596895800845
WBGene00000095,WBGene00003423,0.3555558686051764
WBGene00000095,WBGene00006713,0.1819734550800334
WBGene00000095,WBGene00020295,-2
WBGene00000095,WBGene00006798,0.4366331497352934
WBGene00000095,WBGene00006708,0.3905229702069009
WBGene00000095,WBGene00016789,0.044796727500876224
WBGene00000095,WBGene00012484,0.07736924218326034
WBGene00000095,WBGene00006474,0.3946580060705546
WBGene00000095,WBGene00001604,0.021346719144111938
WBGene00000095,WBGene00003788,0.2234826032325224
WBGene00000095,WBGene00002041,0.11074456714883502
WBGene00000095,WBGene00004969,0.3967991685998608
WBGene00000095,WBGene00004701,0.6245781354268095
WBGene00000095,WBGene00006873,0.041154886865075825
WBGene00000095,WBGene00007020,0.08781367006185023
WBGene00000095,WBGene00006839,0.04496802866303306
WBGene00000095,WBGene00003043,0.12932121374984815
WBGene00000095,WBGene00002990,0.12064867114895221
WBGene00000095,WBGene00006706,0.4168040594982555
WBGene00000095,WBGene00004214,0.12544451974194476
WBGene00000095,WBGene00000405,0.0063664092199791885
WBGene00000095,WBGene00007013,0.016055250966347974
WBGene00000095,WBGene00006843,0.7132949475317356
WBGene00000095,WBGene00000464,0.0853527753489584
WBGene00000095,WBGene00000814,0.07313986709339669
WBGene00000095,WBGene00001794,0.2299230493755851
WBGene00000095,WBGene00001961,0.042304685785227364
WBGene00000095,WBGene00006556,0.0781447461789642
WBGene00000095,WBGene00006557,0.1279776248414639
WBGene00000095,WBGene00011083,0.15127693352107066
WBGene00000095,WBGene00021528,0.6372903809156889
WBGene00000095,,-2
WBGene00000095,WBGene00013606,0.3530896509042538
WBGene00000095,WBGene00004732,0.2639822209736458
WBGene00000095,WBGene00013709,0.297938832846076
WBGene00000095,WBGene00001028,-2
WBGene00000095,WBGene00000220,0.21667559954420149
WBGene00000095,WBGene00001262,0.1444550911742188
WBGene00000095,WBGene00004271,0.14341317579752594
WBGene00000095,WBGene00003970,0.391267450592938
WBGene00000095,WBGene00009998,0.25119330623385056
WBGene00000095,WBGene00013926,0.04017998552891631
WBGene00000095,WBGene00017929,0.4655622944190612
WBGene00000095,WBGene00004282,0.6192552993990768
WBGene00000095,WBGene00013140,0.1033334970286928
WBGene00000095,WBGene00015184,0.48406613447035396
WBGene00000095,WBGene00004183,0.3200436021801469
WBGene00000095,WBGene00004947,0.3565172498218947
WBGene00000095,WBGene00000393,0.17858336388926635
WBGene00000095,WBGene00000396,0.38566288149253397
WBGene00000095,WBGene00001960,0.11426281069355414
WBGene00000095,WBGene00001055,0.26701453740760384
WBGene00000095,WBGene00002176,0.2511899757933894
WBGene00000095,WBGene00003048,0.22387063044204303
WBGene00000095,WBGene00003955,0.21706216589343583
WBGene00000095,WBGene00016167,0.09808593057384012
WBGene00000095,WBGene00000410,0.3487558394245686
WBGene00000095,WBGene00007048,0.30756849098335853
WBGene00000095,WBGene00009540,-2
WBGene00000095,WBGene00013665,-2
WBGene00000095,WBGene00003480,0.29941293457414236
WBGene00000095,WBGene00001236,0.2721485321086839
WBGene00000095,WBGene00003068,0.3920632278621115
WBGene00000095,WBGene00006789,3.8463152835216104E-4
WBGene00000095,WBGene00006387,0.055033936091836586
WBGene00000095,WBGene00017381,0.21744901235139372
WBGene00000095,WBGene00001115,0.18613848655882545
WBGene00000095,WBGene00001975,0.183336781170413
WBGene00000095,WBGene00001679,0.017230304908860846
WBGene00000095,WBGene00003378,0.15889107720620751
WBGene00000095,WBGene00008239,0.12511326678166482
WBGene00000095,WBGene00006770,0.05193121873574424
WBGene00000095,WBGene00016140,0.331180072537587
WBGene00000095,WBGene00021811,0.6814943371571505
WBGene00000095,WBGene00001682,0.19658758961397768
WBGene00000095,WBGene00012019,0.12479131340111867
WBGene00000095,WBGene00017891,0.008994045616387005
WBGene00000095,WBGene00003380,-2
WBGene00000095,WBGene00018281,0.06437440978820555
WBGene00000095,WBGene00002201,0.09592377208750943
WBGene00000095,WBGene00017778,0.16189696636744272
WBGene00000095,WBGene00010374,0.16547053152744678
WBGene00000095,WBGene00000834,0.5383498795723166
WBGene00000095,WBGene00022389,0.12236772339019207
WBGene00000095,WBGene00006364,0.10125962413908242
WBGene00000095,WBGene00004307,0.5767175810375622
WBGene00000095,WBGene00007054,0.35894460247526244
WBGene00000095,WBGene00003775,0.24611262002850218
WBGene00000095,WBGene00005006,0.14121344892223808
WBGene00000095,WBGene00000483,0.3022174938136256
WBGene00000095,WBGene00004031,0.5342366492750671
WBGene00000095,WBGene00001345,0.3775180122834414
WBGene00000095,WBGene00004337,0.17146303406130503
WBGene00000095,WBGene00002637,0.5800253148054761
WBGene00000095,WBGene00006601,0.3237544960059402
WBGene00000095,WBGene00008765,0.20610227265968906
WBGene00000095,WBGene00003247,0.1925341719786038
WBGene00000095,WBGene00004876,0.07522484947675716
WBGene00000095,WBGene00004877,0.1119929841203097
WBGene00000095,WBGene00010776,0.12555120890020394
WBGene00000095,WBGene00019246,0.2892254209635235
WBGene00000095,WBGene00004304,0.29770207817844463
WBGene00000095,WBGene00004364,0.23497201596393427
WBGene00000095,WBGene00022719,0.15205594993824822
WBGene00000095,WBGene00004259,0.34800488221848286
WBGene00000095,WBGene00013955,0.0644361127629118
WBGene00000095,WBGene00006406,0.2932141272531263
WBGene00000095,WBGene00006964,0.12161624400664792
WBGene00000095,WBGene00001005,0.06984937714869226
WBGene00000095,WBGene00007929,0.1328271749178861
WBGene00000095,WBGene00003085,0.6006563534715816
WBGene00000095,WBGene00006595,0.30626925692474355
WBGene00000095,WBGene00003567,0.29436591761146647
WBGene00000095,WBGene00006788,0.15092373412641458
WBGene00000095,WBGene00018215,0.5054679316556427
WBGene00000095,WBGene00020712,0.15840142111391156
WBGene00000095,WBGene00021439,0.09922336108203328
WBGene00000095,WBGene00000228,0.29378489868231056
WBGene00000095,WBGene00008006,0.07648115658265467
WBGene00000095,WBGene00003838,0.29737875086265425
WBGene00000095,WBGene00003839,0.3150600424658374
WBGene00000095,WBGene00003841,0.027497709340153196
WBGene00000095,WBGene00001172,0.1515184036861477
WBGene00000095,WBGene00013135,0.019177128144183687
WBGene00000095,WBGene00004873,0.13752500552055535
WBGene00000095,WBGene00009899,0.020874416357803495
WBGene00000095,WBGene00044330,0.1694471642999007
WBGene00000095,WBGene00006437,0.09852990849846013
WBGene00000095,WBGene00013147,0.4607103867451041
WBGene00000095,WBGene00018516,0.4631155340106617
WBGene00000095,WBGene00009628,0.08593189889896499
WBGene00000095,WBGene00016610,0.1396911541584687
WBGene00000095,WBGene00004878,0.1495260172562322
WBGene00000095,WBGene00002179,0.3513473837663875
WBGene00000095,WBGene00004016,0.60449249439691
WBGene00000095,WBGene00000184,0.3027282406919561
WBGene00000095,WBGene00001559,0.10484179560782342
WBGene00000095,WBGene00016539,0.5763571761228944
WBGene00000095,WBGene00001443,0.19165626620955303
WBGene00000095,WBGene00006757,0.15580485146486378
WBGene00000095,WBGene00014172,0.4141325465591514
WBGene00000095,WBGene00010406,0.5602252549942066
WBGene00000095,WBGene00013344,0.3615525830289864
WBGene00000096,WBGene00006818,0.14553647691007437
WBGene00000096,WBGene00002988,0.1837281835647692
WBGene00000096,WBGene00006745,0.027155152733192914
WBGene00000096,WBGene00006746,0.2840320164524222
WBGene00000096,WBGene00006852,0.12894953294093361
WBGene00000096,WBGene00004729,0.04443459735851953
WBGene00000096,WBGene00006776,0.07003460435898391
WBGene00000096,WBGene00003807,0.2875632358983985
WBGene00000096,WBGene00001552,0.3072076505526446
WBGene00000096,WBGene00001554,0.3240396574727431
WBGene00000096,WBGene00001555,0.1623854047640643
WBGene00000096,WBGene00001556,0.48878063567618996
WBGene00000096,WBGene00001178,0.4130511743787397
WBGene00000096,WBGene00006790,0.07304070401913666
WBGene00000096,WBGene00006783,0.46538895320131723
WBGene00000096,WBGene00001557,0.12479437259380871
WBGene00000096,WBGene00004204,0.19702550491070372
WBGene00000096,WBGene00006542,0.010266132681434424
WBGene00000096,WBGene00044330,0.0382153654782395
WBGene00000096,WBGene00000436,0.04537346548005591
WBGene00000096,WBGene00003912,0.12475540741002993
WBGene00000096,WBGene00003587,0.4478822564508625
WBGene00000096,WBGene00000915,0.06908803417687671
WBGene00000096,WBGene00000507,0.11482726779626468
WBGene00000096,WBGene00000508,0.04533453992312433
WBGene00000096,WBGene00010936,0.45817813008726443
WBGene00000096,WBGene00000500,0.2119503693063194
WBGene00000096,WBGene00005077,0.07706607744336343
WBGene00000096,WBGene00004469,0.083209950223483
WBGene00000096,WBGene00000933,0.3246315941525932
WBGene00000096,WBGene00006870,0.22318467450726856
WBGene00000096,WBGene00006654,0.21376076611488723
WBGene00000096,WBGene00003000,0.12370765572435537
WBGene00000096,WBGene00004860,0.18268227671303505
WBGene00000096,WBGene00001959,0.31811321304627754
WBGene00000096,WBGene00001950,0.20049015209669932
WBGene00000096,WBGene00000584,0.20038982009401135
WBGene00000096,WBGene00004856,0.2692276804297808
WBGene00000096,WBGene00000857,0.09479607566918136
WBGene00000096,WBGene00006796,0.2615317725419533
WBGene00000096,WBGene00001207,0.1713026537051516
WBGene00000096,WBGene00006773,0.06018349246602536
WBGene00000096,WBGene00003182,0.3757016909644248
WBGene00000096,WBGene00003001,0.03624638842882403
WBGene00000096,WBGene00001171,0.11469295122530372
WBGene00000096,WBGene00002335,0.06637117858284479
WBGene00000096,WBGene00006743,0.2299611440084347
WBGene00000096,WBGene00001208,0.09451840720758882
WBGene00000096,WBGene00004208,1.2316970489647557E-4
WBGene00000096,WBGene00004210,0.071104776714584
WBGene00000096,WBGene00002245,0.004592780394702294
WBGene00000096,WBGene00006543,0.39347027705398946
WBGene00000096,WBGene00003623,0.16603272000120575
WBGene00000096,WBGene00000443,0.19838564278927207
WBGene00000096,WBGene00000431,0.03843362633159828
WBGene00000096,WBGene00001954,0.230583723966252
WBGene00000096,WBGene00003024,0.18387233789415883
WBGene00000096,WBGene00004357,0.042375086455952324
WBGene00000096,WBGene00003020,0.26690102096303725
WBGene00000096,WBGene00006382,0.5289043730579222
WBGene00000096,WBGene00014123,0.21619133211440283
WBGene00000096,WBGene00013111,0.22985067542608034
WBGene00000096,WBGene00002989,0.12491637497886211
WBGene00000096,WBGene00002987,0.23439410150300252
WBGene00000096,WBGene00001955,0.24476428282075283
WBGene00000096,WBGene00022423,0.21880846862030698
WBGene00000096,WBGene00006580,0.08292166652178393
WBGene00000096,WBGene00004858,0.36028750401093074
WBGene00000096,WBGene00003397,0.3602513316625182
WBGene00000096,WBGene00001434,0.15281633219718335
WBGene00000096,WBGene00000793,0.11990269815733358
WBGene00000096,WBGene00003401,0.1641262991588776
WBGene00000096,WBGene00002295,0.09257225303842229
WBGene00000096,WBGene00001081,0.493887051490715
WBGene00000096,WBGene00004343,0.11577282065677742
WBGene00000096,WBGene00001949,0.08498452006734147
WBGene00000096,WBGene00001979,0.4013317285563946
WBGene00000096,WBGene00007776,0.0026878856926536862
WBGene00000096,WBGene00000561,0.5912571723846876
WBGene00000096,WBGene00000447,0.5068344869843666
WBGene00000096,WBGene00001834,0.1347743179692266
WBGene00000096,WBGene00000895,0.2875086436937278
WBGene00000096,WBGene00001377,0.1405207660611946
WBGene00000096,WBGene00000449,0.5870870442214589
WBGene00000096,WBGene00012458,0.14384294474752035
WBGene00000096,WBGene00003622,0.33316651726482055
WBGene00000096,WBGene00022400,0.4119327401733596
WBGene00000096,WBGene00000102,0.23574117184573415
WBGene00000096,WBGene00000103,0.08126193518500437
WBGene00000096,WBGene00007048,0.028014670890470734
WBGene00000096,WBGene00006352,0.11506477447667429
WBGene00000096,WBGene00001837,0.10475676142780625
WBGene00000096,WBGene00003931,0.22426639132299614
WBGene00000096,WBGene00004771,-2
WBGene00000096,WBGene00001648,0.09974759339804992
WBGene00000096,WBGene00006383,0.11556508272491693
WBGene00000096,WBGene00007012,0.2375367854073373
WBGene00000096,WBGene00004203,0.27892049188365925
WBGene00000096,WBGene00006391,0.03477785156958554
WBGene00000096,WBGene00001707,0.4083780255443816
WBGene00000096,WBGene00006881,0.2907286780777831
WBGene00000096,WBGene00002261,0.1507893602090165
WBGene00000096,WBGene00003107,0.12624269578670827
WBGene00000096,WBGene00005015,0.11992393179802223
WBGene00000096,WBGene00020368,0.1678582995879699
WBGene00000096,WBGene00004769,0.34970043301403764
WBGene00000096,WBGene00004307,0.10080126958565834
WBGene00000096,WBGene00006386,0.32731375237446186
WBGene00000096,WBGene00006805,0.032083632687553036
WBGene00000096,WBGene00004202,0.12499137889311183
WBGene00000096,WBGene00000478,0.27056978994557174
WBGene00000096,WBGene00018398,0.09741805103629554
WBGene00000096,WBGene00003164,0.3242921644891607
WBGene00000096,WBGene00001559,0.058439775293000415
WBGene00000096,WBGene00001851,0.04272449722643922
WBGene00000096,WBGene00006894,-2
WBGene00000096,WBGene00000870,0.05416787960997737
WBGene00000096,WBGene00003220,0.18731265811120407
WBGene00000096,WBGene00021811,0.16420898477226697
WBGene00000096,WBGene00006648,0.1453553514587766
WBGene00000096,WBGene00000517,0.1666757913789946
WBGene00000096,WBGene00008549,0.04508254314713847
WBGene00000096,WBGene00000439,0.02128639537027711
WBGene00000096,WBGene00004930,0.0655820929866606
WBGene00000096,WBGene00007036,0.07705539211233897
WBGene00000096,WBGene00006387,0.46895562953542613
WBGene00000096,WBGene00001609,0.13763759150588553
WBGene00000096,WBGene00003509,0.10419560308249635
WBGene00000096,WBGene00003830,0.1930752744334989
WBGene00000096,WBGene00003825,0.0485940452161186
WBGene00000096,WBGene00007554,0.03463938944882308
WBGene00000096,WBGene00003380,-2
WBGene00000096,WBGene00015651,0.010196789077668227
WBGene00000096,WBGene00004136,0.12690608944425005
WBGene00000096,WBGene00022463,0.03933472591179675
WBGene00000096,WBGene00006652,0.4504367613898318
WBGene00000096,WBGene00001101,0.04275235830121966
WBGene00000096,WBGene00004806,0.19656149854267085
WBGene00000096,WBGene00006385,0.2208730681607951
WBGene00000096,WBGene00002178,0.13528976105148327
WBGene00000096,WBGene00000442,0.06082598545960545
WBGene00000096,WBGene00003025,0.2592110520995866
WBGene00000096,WBGene00000123,0.00415395307329727
WBGene00000096,WBGene00001827,0.32513467085520303
WBGene00000096,WBGene00000482,0.23172069364008746
WBGene00000096,WBGene00000938,0.20403105850208608
WBGene00000096,WBGene00003048,0.05797734078700249
WBGene00000096,WBGene00000390,0.05452575277481742
WBGene00000096,WBGene00006744,0.1602510775956274
WBGene00000096,WBGene00004393,0.18618378221678958
WBGene00000096,WBGene00006778,0.09570194175126341
WBGene00000096,WBGene00003017,0.6177243653712022
WBGene00000096,WBGene00003047,0.1066303359833388
WBGene00000096,WBGene00007017,0.4061946911718317
WBGene00000096,WBGene00003510,0.14934278340754945
WBGene00000096,WBGene00000437,0.04260385464909865
WBGene00000096,WBGene00001745,0.014166603645637451
WBGene00000096,WBGene00017687,0.49537175255525523
WBGene00000096,WBGene00000900,0.40218385849578375
WBGene00000096,WBGene00003929,-2
WBGene00000096,WBGene00000858,0.3209103154108146
WBGene00000096,WBGene00004949,0.28541875860286725
WBGene00000096,WBGene00004254,0.021438806858528295
WBGene00000096,WBGene00003377,0.19401832565041488
WBGene00000096,WBGene00000220,0.22923872188699826
WBGene00000096,WBGene00022774,0.3002841426076174
WBGene00000096,WBGene00005014,0.1498288405578875
WBGene00000096,WBGene00001186,0.1736298637733342
WBGene00000096,WBGene00000521,0.3595738938325706
WBGene00000096,WBGene00004117,-2
WBGene00000096,WBGene00015934,0.06359197963419619
WBGene00000096,WBGene00001161,0.22260688562869255
WBGene00000096,WBGene00000195,0.044670360318581986
WBGene00000096,WBGene00011259,0.10666556263539395
WBGene00000096,WBGene00006393,0.12623093337159705
WBGene00000096,WBGene00006394,0.3840504784538507
WBGene00000096,WBGene00021845,0.3532999619165016
WBGene00000096,WBGene00001958,0.18585621547051193
WBGene00000096,WBGene00002004,0.12322764643260446
WBGene00000096,WBGene00001194,-2
WBGene00000096,WBGene00004032,0.04043145720635633
WBGene00000096,WBGene00012348,-2
WBGene00000096,WBGene00013382,0.02604672497782269
WBGene00000096,WBGene00003018,0.13522661890381893
WBGene00000096,WBGene00020496,0.09797679037035258
WBGene00000096,WBGene00003607,0.5926348196720385
WBGene00000096,WBGene00012019,0.257509243961122
WBGene00000096,WBGene00001585,0.14895578039858134
WBGene00000096,WBGene00004310,0.12348680376550653
WBGene00000096,WBGene00007029,0.22974787013721482
WBGene00000096,WBGene00001253,0.07227860928320756
WBGene00000096,WBGene00008239,0.461700770563226
WBGene00000096,WBGene00001204,-2
WBGene00000096,WBGene00003938,0.138094646605387
WBGene00000096,WBGene00011111,0.2887396884306837
WBGene00000096,WBGene00002189,0.06119577573191494
WBGene00000096,WBGene00004910,0.024304110391468906
WBGene00000096,WBGene00000476,0.21955545763303808
WBGene00000096,WBGene00002243,0.13141958443411483
WBGene00000096,WBGene00002081,0.14882257229999055
WBGene00000096,WBGene00000438,0.22832952879077778
WBGene00000096,WBGene00020114,0.035907580047370685
WBGene00000096,WBGene00004077,0.22015727892474457
WBGene00000096,WBGene00007013,0.14014763813445283
WBGene00000096,WBGene00007014,0.02151307540979999
WBGene00000096,WBGene00007026,0.04369184678069187
WBGene00000096,WBGene00022473,0.1487400142138634
WBGene00000096,WBGene00006397,0.13488138691235863
WBGene00000096,WBGene00007355,0.3233088193933946
WBGene00000096,WBGene00007971,0.13383596760709915
WBGene00000096,WBGene00012187,0.3375801937579385
WBGene00000096,WBGene00017830,0.39520377038430954
WBGene00000096,WBGene00018769,0.10322483240213744
WBGene00000096,WBGene00019246,0.09651773860441136
WBGene00000096,WBGene00021714,0.02044787080154943
WBGene00000096,WBGene00017137,0.04286242123923383
WBGene00000096,WBGene00002141,0.5458554072844599
WBGene00000096,WBGene00004047,0.17253072185043192
WBGene00000096,WBGene00000898,0.4145928716211129
WBGene00000096,WBGene00004931,0.26060691319175694
WBGene00000096,WBGene00004932,0.036199322484475584
WBGene00000096,WBGene00001952,0.21469660621894965
WBGene00000096,WBGene00003009,0.12330693279687506
WBGene00000096,WBGene00013147,0.04800657556766432
WBGene00000096,WBGene00006527,0.09811558692527342
WBGene00000096,WBGene00000301,0.40064265657625253
WBGene00000096,WBGene00000871,0.0884300088066526
WBGene00000096,WBGene00004854,0.1625595828037571
WBGene00000096,WBGene00021636,0.09926146369548888
WBGene00000096,WBGene00001328,0.0797645682292755
WBGene00000096,WBGene00004029,0.4965518211092752
WBGene00000096,WBGene00000405,0.26584781174436845
WBGene00000096,WBGene00001758,-2
WBGene00000096,WBGene00006826,0.31900562184185977
WBGene00000096,WBGene00003368,0.01317232341317814
WBGene00000096,WBGene00004829,0.3380465055897155
WBGene00000096,WBGene00007009,0.15862718194685183
WBGene00000096,WBGene00021347,-2
WBGene00000096,WBGene00003681,0.19400206304375658
WBGene00000096,WBGene00000452,0.23781911530424035
WBGene00000096,WBGene00002190,0.43034577826645354
WBGene00000096,WBGene00044072,0.19344032034867684
WBGene00000096,WBGene00000410,0.08798295313820015
WBGene00000096,WBGene00017326,0.4242978560979322
WBGene00000096,WBGene00007929,0.12885191593615306
WBGene00000096,WBGene00002169,0.1009899557527288
WBGene00000096,WBGene00000451,0.0992769499310923
WBGene00000096,WBGene00003779,0.2668072964612215
WBGene00000096,WBGene00006575,0.06965389722602554
WBGene00000096,WBGene00006747,0.280125334572095
WBGene00000096,WBGene00006830,0.3494823212313971
WBGene00000096,WBGene00000802,0.07092790769326196
WBGene00000096,WBGene00000897,0.027678902377089285
WBGene00000096,WBGene00006959,0.11933213313850671
WBGene00000096,WBGene00006462,0.020409986057226312
WBGene00000096,WBGene00013738,0.041934099089924015
WBGene00000096,WBGene00003396,0.49617049563680155
WBGene00000096,WBGene00000369,0.02205572080969286
WBGene00000096,WBGene00015971,0.09169766258229639
WBGene00000096,WBGene00001749,0.19484547356158077
WBGene00000096,WBGene00001771,0.028962785709336053
WBGene00000096,WBGene00001773,0.11468707437490284
WBGene00000096,WBGene00010904,0.42010292630145346
WBGene00000096,WBGene00018206,0.07224902247696528
WBGene00000096,WBGene00000407,0.11516230015449111
WBGene00000096,WBGene00000516,0.2427868273719409
WBGene00000096,WBGene00001580,0.083118387884434
WBGene00000096,WBGene00012735,0.1414579852869378
WBGene00000096,WBGene00020712,0.42615270165947544
WBGene00000096,WBGene00021439,0.42863469554289135
WBGene00000096,WBGene00004024,0.2926283262947111
WBGene00000096,WBGene00003102,0.2703005350561772
WBGene00000096,WBGene00012990,0.21561244548161035
WBGene00000096,WBGene00000498,0.10666598155390561
WBGene00000096,WBGene00004038,0.2074204271472873
WBGene00000096,WBGene00003605,0.16589350810396009
WBGene00000096,WBGene00012528,-2
WBGene00000096,WBGene00003592,0.25936661848565473
WBGene00000096,WBGene00016872,0.2376628640942863
WBGene00000096,WBGene00007015,0.03743465550353498
WBGene00000096,WBGene00007022,0.30172555445605265
WBGene00000096,WBGene00010537,0.174431327420825
WBGene00000096,WBGene00013676,-2
WBGene00000096,WBGene00004457,0.11310854984960293
WBGene00000096,WBGene00002299,-2
WBGene00000096,WBGene00004277,0.062333893506535995
WBGene00000096,WBGene00003106,0.31118811384931566
WBGene00000096,WBGene00006525,0.33494478773059455
WBGene00000096,WBGene00007047,0.41089820739428967
WBGene00000096,WBGene00006797,0.24560381419521554
WBGene00000096,WBGene00004889,0.2828806708204949
WBGene00000096,WBGene00001502,0.15386756302348248
WBGene00000096,WBGene00006349,0.4990065345593359
WBGene00000096,WBGene00006396,-2
WBGene00000096,WBGene00006896,0.18016301482680155
WBGene00000096,WBGene00003378,0.16297392063358948
WBGene00000096,WBGene00001131,0.0330824547389298
WBGene00000096,WBGene00010406,0.03958484991631673
WBGene00000096,WBGene00001972,0.09041223816668574
WBGene00000096,WBGene00004266,0.13254984176746043
WBGene00000096,WBGene00003654,0.33076440073944685
WBGene00000096,WBGene00001092,0.3378735980846853
WBGene00000096,WBGene00001470,0.31983828919856755
WBGene00000096,WBGene00003847,0.3678678055981
WBGene00000096,WBGene00000457,0.1367440483191534
WBGene00000096,WBGene00003657,0.505647175360971
WBGene00000096,WBGene00003675,0.12470425553511028
WBGene00000096,WBGene00003246,0.024420110784768974
WBGene00000096,WBGene00003014,0.25662516305287614
WBGene00000096,WBGene00006388,0.11184530327962368
WBGene00000096,WBGene00003893,0.3678192258228888
WBGene00000096,WBGene00004302,0.19962195412013545
WBGene00000096,WBGene00012203,0.021532191331173164
WBGene00000096,WBGene00003920,0.2914395918762156
WBGene00000096,WBGene00004178,-2
WBGene00000096,WBGene00004179,-2
WBGene00000096,WBGene00001527,0.14213038799896616
WBGene00000096,WBGene00006897,0.4064916628813267
WBGene00000096,WBGene00017011,0.11262084145523796
WBGene00000096,WBGene00001439,0.19770447548092845
WBGene00000096,WBGene00000814,0.19153549670862527
WBGene00000096,WBGene00000506,0.2873473060030609
WBGene00000096,WBGene00001053,0.06169098201732516
WBGene00000096,WBGene00002324,0.4363879376690459
WBGene00000096,WBGene00004888,0.4379110525553872
WBGene00000096,WBGene00006751,0.3031702437006369
WBGene00000096,WBGene00000454,0.2175598795101054
WBGene00000096,WBGene00000409,0.21184657746189753
WBGene00000096,WBGene00000445,0.2273512850403617
WBGene00000096,WBGene00003930,0.20939479950317208
WBGene00000096,WBGene00006774,0.2824274915787216
WBGene00000096,WBGene00004466,0.23693453631314498
WBGene00000096,WBGene00001259,0.013777334497548007
WBGene00000096,WBGene00002583,0.40645654904786327
